"geoid","measure","value","region_type","year","measure_type"
"51059482400","Food Insecure SNAP proportion",0.0586406164425756,"tract",2022,"proportion"
"51059482400","Food Secure SNAP proportion",0.832421701135232,"tract",2022,"proportion"
"51059482502","At-Risk High SNAP households",8,"tract",2022,"count"
"51059482502","At-Risk Low SNAP households",61,"tract",2022,"count"
"51059482502","At-Risk Medium SNAP households",32,"tract",2022,"count"
"51059482502","Food Insecure SNAP households",87,"tract",2022,"count"
"51059482502","Food Secure SNAP households",751,"tract",2022,"count"
"51059482502","At-Risk High SNAP proportion",0.00881933659966921,"tract",2022,"proportion"
"51059482502","At-Risk Low SNAP proportion",0.0645955967628603,"tract",2022,"proportion"
"51059482502","At-Risk Medium SNAP proportion",0.034336439609794,"tract",2022,"proportion"
"51059482502","Food Insecure SNAP proportion",0.0922578646718813,"tract",2022,"proportion"
"51059482502","Food Secure SNAP proportion",0.799990762355795,"tract",2022,"proportion"
"51059482503","At-Risk High SNAP households",33,"tract",2022,"count"
"51059482503","At-Risk Low SNAP households",64,"tract",2022,"count"
"51059482503","At-Risk Medium SNAP households",39,"tract",2022,"count"
"51059482503","Food Insecure SNAP households",198,"tract",2022,"count"
"51059482503","Food Secure SNAP households",1231,"tract",2022,"count"
"51059482503","At-Risk High SNAP proportion",0.02098380049029,"tract",2022,"proportion"
"51059482503","At-Risk Low SNAP proportion",0.0406086129846885,"tract",2022,"proportion"
"51059482503","At-Risk Medium SNAP proportion",0.0251988597403257,"tract",2022,"proportion"
"51059482503","Food Insecure SNAP proportion",0.126490370780273,"tract",2022,"proportion"
"51059482503","Food Secure SNAP proportion",0.786718356004423,"tract",2022,"proportion"
"51059482504","At-Risk High SNAP households",14,"tract",2022,"count"
"51059482504","At-Risk Low SNAP households",51,"tract",2022,"count"
"51059482504","At-Risk Medium SNAP households",41,"tract",2022,"count"
"51059482504","Food Insecure SNAP households",83,"tract",2022,"count"
"51059482504","Food Secure SNAP households",1449,"tract",2022,"count"
"51059482504","At-Risk High SNAP proportion",0.00854247537354687,"tract",2022,"proportion"
"51059482504","At-Risk Low SNAP proportion",0.0314108115626858,"tract",2022,"proportion"
"51059482504","At-Risk Medium SNAP proportion",0.0248361968995437,"tract",2022,"proportion"
"51059482504","Food Insecure SNAP proportion",0.0509328706374263,"tract",2022,"proportion"
"51059482504","Food Secure SNAP proportion",0.884277645526797,"tract",2022,"proportion"
"51059482505","At-Risk High SNAP households",17,"tract",2022,"count"
"51059482505","At-Risk Low SNAP households",39,"tract",2022,"count"
"51059482505","At-Risk Medium SNAP households",22,"tract",2022,"count"
"51059482505","Food Insecure SNAP households",135,"tract",2022,"count"
"51059482505","Food Secure SNAP households",912,"tract",2022,"count"
"51059482505","At-Risk High SNAP proportion",0.0146692379054479,"tract",2022,"proportion"
"51059482505","At-Risk Low SNAP proportion",0.0344154485675004,"tract",2022,"proportion"
"51059482505","At-Risk Medium SNAP proportion",0.0195882485501761,"tract",2022,"proportion"
"51059482505","Food Insecure SNAP proportion",0.120222232291405,"tract",2022,"proportion"
"51059482505","Food Secure SNAP proportion",0.811104832685471,"tract",2022,"proportion"
"51059482506","At-Risk High SNAP households",46,"tract",2022,"count"
"51059482506","At-Risk Low SNAP households",69,"tract",2022,"count"
"51059482506","At-Risk Medium SNAP households",121,"tract",2022,"count"
"51059482506","Food Insecure SNAP households",182,"tract",2022,"count"
"51059482506","Food Secure SNAP households",1422,"tract",2022,"count"
"51059482506","At-Risk High SNAP proportion",0.0248655538203978,"tract",2022,"proportion"
"51059482506","At-Risk Low SNAP proportion",0.037608594865183,"tract",2022,"proportion"
"51059482506","At-Risk Medium SNAP proportion",0.0656727415677508,"tract",2022,"proportion"
"51059482506","Food Insecure SNAP proportion",0.0988364287777437,"tract",2022,"proportion"
"51059482506","Food Secure SNAP proportion",0.773016680968925,"tract",2022,"proportion"
"51059482507","At-Risk High SNAP households",122,"tract",2022,"count"
"51059482507","At-Risk Low SNAP households",149,"tract",2022,"count"
"51059482507","At-Risk Medium SNAP households",92,"tract",2022,"count"
"51059482507","Food Insecure SNAP households",124,"tract",2022,"count"
"51059482507","Food Secure SNAP households",1194,"tract",2022,"count"
"51059482507","At-Risk High SNAP proportion",0.0728258992785984,"tract",2022,"proportion"
"51059482507","At-Risk Low SNAP proportion",0.0885632941266555,"tract",2022,"proportion"
"51059482507","At-Risk Medium SNAP proportion",0.0545827453100818,"tract",2022,"proportion"
"51059482507","Food Insecure SNAP proportion",0.0735931157586598,"tract",2022,"proportion"
"51059482507","Food Secure SNAP proportion",0.710434945526005,"tract",2022,"proportion"
"51059482601","At-Risk High SNAP households",40,"tract",2022,"count"
"51059482601","At-Risk Low SNAP households",155,"tract",2022,"count"
"51059482601","At-Risk Medium SNAP households",134,"tract",2022,"count"
"51059482601","Food Insecure SNAP households",159,"tract",2022,"count"
"51059482601","Food Secure SNAP households",1770,"tract",2022,"count"
"51059482601","At-Risk High SNAP proportion",0.0178098010269149,"tract",2022,"proportion"
"51059482601","At-Risk Low SNAP proportion",0.0684391779267935,"tract",2022,"proportion"
"51059482601","At-Risk Medium SNAP proportion",0.0592633886966661,"tract",2022,"proportion"
"51059482601","Food Insecure SNAP proportion",0.0702190966642237,"tract",2022,"proportion"
"51059482601","Food Secure SNAP proportion",0.784268535685402,"tract",2022,"proportion"
"51059482603","At-Risk High SNAP households",13,"tract",2022,"count"
"51059482603","At-Risk Low SNAP households",92,"tract",2022,"count"
"51059482603","At-Risk Medium SNAP households",15,"tract",2022,"count"
"51059482603","Food Insecure SNAP households",127,"tract",2022,"count"
"51059482603","Food Secure SNAP households",859,"tract",2022,"count"
"51059482603","At-Risk High SNAP proportion",0.0118365668640359,"tract",2022,"proportion"
"51059482603","At-Risk Low SNAP proportion",0.083166749688848,"tract",2022,"proportion"
"51059482603","At-Risk Medium SNAP proportion",0.0134767906059887,"tract",2022,"proportion"
"51059482603","Food Insecure SNAP proportion",0.115056225489635,"tract",2022,"proportion"
"51059482603","Food Secure SNAP proportion",0.776463667351493,"tract",2022,"proportion"
"51059482604","At-Risk High SNAP households",6,"tract",2022,"count"
"51059482604","At-Risk Low SNAP households",69,"tract",2022,"count"
"51059482604","At-Risk Medium SNAP households",8,"tract",2022,"count"
"51059482604","Food Insecure SNAP households",27,"tract",2022,"count"
"51059482604","Food Secure SNAP households",1178,"tract",2022,"count"
"51059482604","At-Risk High SNAP proportion",0.00484459198817715,"tract",2022,"proportion"
"51059482604","At-Risk Low SNAP proportion",0.0535350339783982,"tract",2022,"proportion"
"51059482604","At-Risk Medium SNAP proportion",0.0061255496653234,"tract",2022,"proportion"
"51059482604","Food Insecure SNAP proportion",0.0212554399995441,"tract",2022,"proportion"
"51059482604","Food Secure SNAP proportion",0.914239384368557,"tract",2022,"proportion"
"51059490101","At-Risk High SNAP households",24,"tract",2022,"count"
"51059490101","At-Risk Low SNAP households",144,"tract",2022,"count"
"51059490101","At-Risk Medium SNAP households",44,"tract",2022,"count"
"51059490101","Food Insecure SNAP households",590,"tract",2022,"count"
"51059490101","Food Secure SNAP households",1243,"tract",2022,"count"
"51059490101","At-Risk High SNAP proportion",0.0119589118774031,"tract",2022,"proportion"
"51059490101","At-Risk Low SNAP proportion",0.0702145837684457,"tract",2022,"proportion"
"51059490101","At-Risk Medium SNAP proportion",0.0217006732410681,"tract",2022,"proportion"
"51059490101","Food Insecure SNAP proportion",0.288558850125885,"tract",2022,"proportion"
"51059490101","Food Secure SNAP proportion",0.607566980987199,"tract",2022,"proportion"
"51059490104","At-Risk High SNAP households",58,"tract",2022,"count"
"51059490104","At-Risk Low SNAP households",72,"tract",2022,"count"
"51059490104","At-Risk Medium SNAP households",63,"tract",2022,"count"
"51059490104","Food Insecure SNAP households",191,"tract",2022,"count"
"51059490104","Food Secure SNAP households",615,"tract",2022,"count"
"51059490104","At-Risk High SNAP proportion",0.0577902708355303,"tract",2022,"proportion"
"51059490104","At-Risk Low SNAP proportion",0.0717959240997051,"tract",2022,"proportion"
"51059490104","At-Risk Medium SNAP proportion",0.0628445906451867,"tract",2022,"proportion"
"51059490104","Food Insecure SNAP proportion",0.191347038387091,"tract",2022,"proportion"
"51059490104","Food Secure SNAP proportion",0.616222176032487,"tract",2022,"proportion"
"51059490105","At-Risk High SNAP households",23,"tract",2022,"count"
"51059490105","At-Risk Low SNAP households",36,"tract",2022,"count"
"51059490105","At-Risk Medium SNAP households",38,"tract",2022,"count"
"51059490105","Food Insecure SNAP households",139,"tract",2022,"count"
"51059490105","Food Secure SNAP households",619,"tract",2022,"count"
"51059490105","At-Risk High SNAP proportion",0.0273444945533616,"tract",2022,"proportion"
"51059490105","At-Risk Low SNAP proportion",0.0417922041511262,"tract",2022,"proportion"
"51059490105","At-Risk Medium SNAP proportion",0.0439367025636074,"tract",2022,"proportion"
"51059490105","Food Insecure SNAP proportion",0.163020059164651,"tract",2022,"proportion"
"51059490105","Food Secure SNAP proportion",0.723906539567254,"tract",2022,"proportion"
"51059490501","At-Risk High SNAP households",37,"tract",2022,"count"
"51059490501","At-Risk Low SNAP households",166,"tract",2022,"count"
"51059490501","At-Risk Medium SNAP households",84,"tract",2022,"count"
"51059490501","Food Insecure SNAP households",246,"tract",2022,"count"
"51059490501","Food Secure SNAP households",722,"tract",2022,"count"
"51059490501","At-Risk High SNAP proportion",0.0291970510347776,"tract",2022,"proportion"
"51059490501","At-Risk Low SNAP proportion",0.13234298673355,"tract",2022,"proportion"
"51059490501","At-Risk Medium SNAP proportion",0.0672762569198483,"tract",2022,"proportion"
"51059490501","Food Insecure SNAP proportion",0.196133156841043,"tract",2022,"proportion"
"51059490501","Food Secure SNAP proportion",0.575050548470781,"tract",2022,"proportion"
"51059490502","At-Risk High SNAP households",98,"tract",2022,"count"
"51059490502","At-Risk Low SNAP households",102,"tract",2022,"count"
"51059490502","At-Risk Medium SNAP households",55,"tract",2022,"count"
"51059490502","Food Insecure SNAP households",281,"tract",2022,"count"
"51059490502","Food Secure SNAP households",1592,"tract",2022,"count"
"51059490502","At-Risk High SNAP proportion",0.0459552125679733,"tract",2022,"proportion"
"51059490502","At-Risk Low SNAP proportion",0.0479967193792153,"tract",2022,"proportion"
"51059490502","At-Risk Medium SNAP proportion",0.0260212500758045,"tract",2022,"proportion"
"51059490502","Food Insecure SNAP proportion",0.131834440589007,"tract",2022,"proportion"
"51059490502","Food Secure SNAP proportion",0.748192377388,"tract",2022,"proportion"
"51059491000","At-Risk High SNAP households",14,"tract",2022,"count"
"51059491000","At-Risk Low SNAP households",29,"tract",2022,"count"
"51059491000","At-Risk Medium SNAP households",29,"tract",2022,"count"
"51059491000","Food Insecure SNAP households",34,"tract",2022,"count"
"51059491000","Food Secure SNAP households",524,"tract",2022,"count"
"51059491000","At-Risk High SNAP proportion",0.0219708389392545,"tract",2022,"proportion"
"51059491000","At-Risk Low SNAP proportion",0.0466042489586024,"tract",2022,"proportion"
"51059491000","At-Risk Medium SNAP proportion",0.0466452176056389,"tract",2022,"proportion"
"51059491000","Food Insecure SNAP proportion",0.0542248748700169,"tract",2022,"proportion"
"51059491000","Food Secure SNAP proportion",0.830554819626487,"tract",2022,"proportion"
"51059491101","At-Risk High SNAP households",6,"tract",2022,"count"
"51059491101","At-Risk Low SNAP households",36,"tract",2022,"count"
"51059491101","At-Risk Medium SNAP households",51,"tract",2022,"count"
"51059491101","Food Insecure SNAP households",84,"tract",2022,"count"
"51059491101","Food Secure SNAP households",1080,"tract",2022,"count"
"51059491101","At-Risk High SNAP proportion",0.00509647349049692,"tract",2022,"proportion"
"51059491101","At-Risk Low SNAP proportion",0.0283884337106186,"tract",2022,"proportion"
"51059491101","At-Risk Medium SNAP proportion",0.040319592436923,"tract",2022,"proportion"
"51059491101","Food Insecure SNAP proportion",0.0672095117077369,"tract",2022,"proportion"
"51059491101","Food Secure SNAP proportion",0.858985988654225,"tract",2022,"proportion"
"51059491102","At-Risk High SNAP households",23,"tract",2022,"count"
"51059491102","At-Risk Low SNAP households",72,"tract",2022,"count"
"51059491102","At-Risk Medium SNAP households",91,"tract",2022,"count"
"51059491102","Food Insecure SNAP households",122,"tract",2022,"count"
"51059491102","Food Secure SNAP households",764,"tract",2022,"count"
"51059491102","At-Risk High SNAP proportion",0.0213044619106408,"tract",2022,"proportion"
"51059491102","At-Risk Low SNAP proportion",0.0672671645212299,"tract",2022,"proportion"
"51059491102","At-Risk Medium SNAP proportion",0.0851940094156964,"tract",2022,"proportion"
"51059491102","Food Insecure SNAP proportion",0.113922812066829,"tract",2022,"proportion"
"51059491102","Food Secure SNAP proportion",0.712311552085604,"tract",2022,"proportion"
"51059491103","At-Risk High SNAP households",66,"tract",2022,"count"
"51059491103","At-Risk Low SNAP households",366,"tract",2022,"count"
"51059491103","At-Risk Medium SNAP households",103,"tract",2022,"count"
"51059491103","Food Insecure SNAP households",319,"tract",2022,"count"
"51059491103","Food Secure SNAP households",1177,"tract",2022,"count"
"51059491103","At-Risk High SNAP proportion",0.0323014493102465,"tract",2022,"proportion"
"51059491103","At-Risk Low SNAP proportion",0.180266841980507,"tract",2022,"proportion"
"51059491103","At-Risk Medium SNAP proportion",0.0506773257552338,"tract",2022,"proportion"
"51059491103","Food Insecure SNAP proportion",0.157186323468736,"tract",2022,"proportion"
"51059491103","Food Secure SNAP proportion",0.579568059485276,"tract",2022,"proportion"
"51059491201","At-Risk High SNAP households",47,"tract",2022,"count"
"51059491201","At-Risk Low SNAP households",313,"tract",2022,"count"
"51059491201","At-Risk Medium SNAP households",98,"tract",2022,"count"
